ti_id,titel,vols,jaar,druk,ppn_o,bibliotheek,categorie,_jaar,pers_id,voornaam,voorvoegsel,achternaam,jaar_geboren,jaar_overlijden,geb_datum,overl_datum,geb_plaats,overl_plaats,geb_plaats_code,geb_land_code,overl_plaats_code,overl_land_code,vrouw,url,text_url,maand,genre,Unnamed: 28,jaar_numeric
heyn001bloe01,Bloemhof der doorluchtige voorbeelden,,1647,1ste druk,,gent_001univ01,1,1647,heyn001,Maria,,Heyns,ca. 1615,ca. 1647,,,,,,,,,1,https://dbnl.org/tekst/heyn001bloe01_01,https://dbnl.org/nieuws/text.php?id=heyn001bloe01,2022_04   ,poëzie,,1647.0
heyn002spie01,Spieghel der werelt,,1577,1ste druk,424116685,wenen001oste01,1,1577,heyn002,Peter,,Heyns,1537,1598,,februari,Antwerpen,Haarlem,antwe001,,haarl001,,0,https://dbnl.org/tekst/heyn002spie01_01,https://dbnl.org/nieuws/text.php?id=heyn002spie01,2019_02   ,poëzie,,1577.0
heyn003embl01,Emblemata. Vol-sinnighe uytbeelsels,,1615,1ste druk,398528616,gent_001univ01,1,1615,heyn003,Zacharias,,Heyns,ca. 1566,1638,,voor 16 maart,Antwerpen,Zwolle,antwe001,,zwoll001,,0,https://dbnl.org/tekst/heyn003embl01_01,https://dbnl.org/nieuws/text.php?id=heyn003embl01,2015_06   ,poëzie,,1615.0
heyn003embl03,Emblemata moralia,,1625,1ste druk,398499918,utrec001univ01,1,1625,heyn003,Zacharias,,Heyns,ca. 1566,1638,,voor 16 maart,Antwerpen,Zwolle,antwe001,,zwoll001,,0,https://dbnl.org/tekst/heyn003embl03_01,https://dbnl.org/nieuws/text.php?id=heyn003embl03,2015_09   ,poëzie,,1625.0
heyn003wegw01,Wegwyser ter saligheyt,,1629,1ste druk,,denha004koni01,1,1629,heyn003,Zacharias,,Heyns,ca. 1566,1638,,voor 16 maart,Antwerpen,Zwolle,antwe001,,zwoll001,,0,https://dbnl.org/tekst/heyn003wegw01_01,https://dbnl.org/nieuws/text.php?id=heyn003wegw01,2022_04   ,poëzie,,1629.0
hobi002lofd01,Het lof der vrouwen,,1643,1ste druk,,,1,1643,hobi002,Johanna,,Hobius,ca. 1614,ca. 1643,,,Brouwershaven,,brouw001,,,,1,https://dbnl.org/tekst/hobi002lofd01_01,,,poëzie,,1643.0
hoen001nieu01,Nieuwe proeve van klijne gedichten voor kinderen,6 dln.,1778,3de druk,393201341,denha004koni01,3,1778,hoen001,Pieter,'t,Hoen,1745,1828,18 augustus,9 januari,Utrecht,Amersfoort,utrec001,,amers001,,0,https://dbnl.org/tekst/hoen001nieu01_01,https://dbnl.org/nieuws/text.php?id=hoen001nieu01,2005_06   ,poëzie,,1778.0
hoeu001obit01,In obitum Samuëlis Hoeufft,,1789,1ste druk,393212815,denha004koni01,1,1789,hoeu001,Jacob Hendrik,,Hoeufft,1756,1843,29 juli,14 februari,Dordrecht,Breda,dordr001,,breda001,,0,https://dbnl.org/tekst/hoeu001obit01_01,https://dbnl.org/nieuws/text.php?id=hoeu001obit01,,poëzie,,1789.0
holl015obit01,"In obitum clarissimi et doctissmi viri Abrahami Torrenii, gymnasii Leidensis rectoris prudentissimi",,1739,1ste druk,393477649,denha004koni01,1,1739,holl015,Ewaldus,,Hollebeek,1719,1796,september,24 oktober,Heemstede,Leiden,heems002,,leide001,,0,https://dbnl.org/tekst/holl015obit01_01,https://dbnl.org/nieuws/text.php?id=holl015obit01,,poëzie,,1739.0
honi007nieu01,Nieuw Jaers Liedt. op de wyse,,1600,1ste druk,,denha004koni01,3,1600,honi007,Tymon Claesz.,,Honich,ca. 1550,ca. 1610,,,,,,,,,0,https://dbnl.org/tekst/honi007nieu01_01,,,poëzie,,1600.0
honi007opde01,Op de Wijse. vanden Psalm 97 .... Antwoort liedt,,1598,1ste druk,,0             ,3,1598,honi007,Tymon Claesz.,,Honich,ca. 1550,ca. 1610,,,,,,,,,0,https://dbnl.org/tekst/honi007opde01_01,,,poëzie,,1598.0
honi007opde01,Op de Wijse. vanden Psalm 97 .... Antwoort liedt,,1598,1ste druk,,0             ,3,1598,i_m_001,Jacques,,I.M.J Merchys,,,,,,,,,,,0,https://dbnl.org/tekst/honi007opde01_01,,,poëzie,,1598.0
hoof001brie01,Brief van Menelaus aen Helena,,1615,1ste druk,42157142X,amste001univ01,1,1615,hoof001,P.C.,,Hooft,1581,1647,16 maart,21 mei,Amsterdam,Den Haag,amste001,,denha004,,0,https://dbnl.org/tekst/hoof001brie01_01,https://dbnl.org/nieuws/text.php?id=hoof001brie01,2019_01   ,poëzie,,1615.0
hoof001embl02,Emblemata amatoria,,1611,1ste druk,39496487X,amste001univ01,1,1611,hoof001,P.C.,,Hooft,1581,1647,16 maart,21 mei,Amsterdam,Den Haag,amste001,,denha004,,0,https://dbnl.org/tekst/hoof001embl02_01,https://dbnl.org/nieuws/text.php?id=hoof001embl02,2013_12   ,poëzie,,1611.0
hoof001embl02,Emblemata amatoria,,1611,1ste druk,39496487X,amste001univ01,1,1611,nere002,R.J.,de,Nerée,1579,1628,,maart,Condé sur Noireau,Leiden,,frank01,leide001,,0,https://dbnl.org/tekst/hoof001embl02_01,https://dbnl.org/nieuws/text.php?id=hoof001embl02,2013_12   ,poëzie,,1611.0
hoof001embl02,Emblemata amatoria,,1611,1ste druk,39496487X,amste001univ01,1,1611,plem001,C.G.,,Plemp,1574,1638,25 augustus,17 december,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/hoof001embl02_01,https://dbnl.org/nieuws/text.php?id=hoof001embl02,2013_12   ,poëzie,,1611.0
hoof001zang01,Zang ter bruyloft van Heer Constantijn Huigens,,1627,handschrift,,,1,1627,hoof001,P.C.,,Hooft,1581,1647,16 maart,21 mei,Amsterdam,Den Haag,amste001,,denha004,,0,https://dbnl.org/tekst/hoof001zang01_01,,,poëzie,,1627.0
hoog004zede01,Zedezangen en stigtelyke liederen,,1708,1ste druk,393477711,denha004koni01,1,1708,hoog004,Jan,van,Hoogstraten,1662,1736,26 januari,28 juli,Rotterdam,Rotterdam,rotte002,,rotte002,,0,https://dbnl.org/tekst/hoog004zede01_01,https://dbnl.org/nieuws/text.php?id=hoog004zede01,2011_11   ,poëzie,,1708.0
hoog004zege01,Zegepraal der goddelyke liefde,,1709,1ste druk,393212998,denha004koni01,1,1709,hoog004,Jan,van,Hoogstraten,1662,1736,26 januari,28 juli,Rotterdam,Rotterdam,rotte002,,rotte002,,0,https://dbnl.org/tekst/hoog004zege01_01,https://dbnl.org/nieuws/text.php?id=hoog004zege01,2007_01   ,poëzie,,1709.0
hoog005smer01,Op het smertelyk overlyden van den hoog eerwaarden en zeer geleerden heer Herman Gideon Clemens,,1772,1ste druk,393213005,denha004koni01,1,1772,hoog005,Johan,van,Hoogstraten,1741?,1798?,,,Dordrecht,,dordr001,,,,0,https://dbnl.org/tekst/hoog005smer01_01,https://dbnl.org/nieuws/text.php?id=hoog005smer01,,poëzie,,1772.0
hoog005vijf01,Op den vijftigjaarigen trouwdag mijner hoogstgeëerde ouderen: Hendrik van Hoogstraten en Anna Catharina Koningh,,1783,1ste druk,393213013,denha004koni01,1,1783,hoog005,Johan,van,Hoogstraten,1741?,1798?,,,Dordrecht,,dordr001,,,,0,https://dbnl.org/tekst/hoog005vijf01_01,https://dbnl.org/nieuws/text.php?id=hoog005vijf01,,poëzie,,1783.0
hoog017gods01,"Gods Goedheid, nooit naer eisch door 's menschen mond verheeven",,1772,1ste druk,,denha004koni01,1,1772,hoog017,Cornelis,van,Hoogeveen Jr.,1741,1792,22 januari,mei,Leiden,,leide001,,,,0,https://dbnl.org/tekst/hoog017gods01_01,https://dbnl.org/nieuws/text.php?id=hoog017gods01,2011_09   ,poëzie,,1772.0
hoog032abra01,"Abraham, de aartsvader",,1728,1ste druk,393343626,leide001univ01,1,1728,hoog032,Arnold,,Hoogvliet,1687,1763,3 juli,17 oktober,Vlaardingen,Vlaardingen,vlaar001,,vlaar001,,0,https://dbnl.org/tekst/hoog032abra01_01,https://dbnl.org/nieuws/text.php?id=hoog032abra01,2005_03   ,poëzie,,1728.0
hoog032geda01,"Ter gedachtenisse van den weledelen heere, jonkheere Johan Onderwater, Heere van Puttershoek, etc.etc. etc.",,1712,1ste druk,393213021,denha004koni01,1,1712,hoog032,Arnold,,Hoogvliet,1687,1763,3 juli,17 oktober,Vlaardingen,Vlaardingen,vlaar001,,vlaar001,,0,https://dbnl.org/tekst/hoog032geda01_01,https://dbnl.org/nieuws/text.php?id=hoog032geda01,,poëzie,,1712.0
hool002krac01,Kracht in swakheit,,1696,2de druk,,denha004koni01,3,1696,hool002,Henrica,van,Hoolwerff,1658,1704,24 februari,11 december,Harderwijk,Amsterdam,harde002,,amste001,,1,https://dbnl.org/tekst/hool002krac01_01,https://dbnl.org/nieuws/text.php?id=hool002krac01,2020_11   ,poëzie,,1696.0
hors004debo01,Debora in vier zangen,,1769,1ste druk,,amste001univ01,1,1769,hors004,Anna,van der,Horst,1735,1785,16 oktober,11 juni,Enkhuizen,Groningen,enkhu001,,groni001,,1,https://dbnl.org/tekst/hors004debo01_01,https://dbnl.org/nieuws/text.php?id=hors004debo01,2020_09   ,poëzie,,1769.0
houb005stic01,Stichtelyke zinnebeelden,,1723,1ste druk,411884859,urban001libr01,1,1723,houb005,Arnold,,Houbraken,1660,1719,28 maart,14 oktober,Dordrecht,Amsterdam,dordr001,,amste001,,0,https://dbnl.org/tekst/houb005stic01_01,https://dbnl.org/nieuws/text.php?id=houb005stic01,2017_07   ,poëzie,,1723.0
hout001albu01,Albumbijdrage voor Janus Dousa,,1575,handschrift,394987969,,1,1575,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001albu01_01,https://dbnl.org/nieuws/text.php?id=hout001albu01,2002_01   ,poëzie,,1575.0
hout001ders01,Der stadt Leyden Dienst-bouc,,1602,1ste druk,393343650,leide001univ01,1,1602,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001ders01_01,https://dbnl.org/nieuws/text.php?id=hout001ders01,2014_03   ,poëzie,,1602.0
hout001lied01,'Liedt op de Standtvasticheyt',,1584,1ste druk,,,1,1584,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001lied01_01,https://dbnl.org/nieuws/text.php?id=hout001lied01,2002_01   ,poëzie,,1584.0
hout001loff01,'Loff-sang op 't verlossen vande Burch Graven',,1602,1ste druk,,,1,1602,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001loff01_01,https://dbnl.org/nieuws/text.php?id=hout001loff01,2002_01   ,poëzie,,1602.0
hout001onri01,Onrijmich vreuchden-liedt,,1594,handschrift,400614634,,1,1594,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001onri01_01,https://dbnl.org/nieuws/text.php?id=hout001onri01,2002_01   ,poëzie,,1594.0
hout001onts01,'Opt ontset van Leyden. Lofsang',,1602,1ste druk,,,1,1602,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001onts01_01,https://dbnl.org/nieuws/text.php?id=hout001onts01,2002_01   ,poëzie,,1602.0
hout001open01,'Openingsgedicht Album Amicorum',,1578,1ste druk,,,1,1578,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001open01_01,https://dbnl.org/nieuws/text.php?id=hout001open01,2002_01   ,poëzie,,1578.0
hout001rede01,Rederijkerskaart 1577,,1577,1ste druk,,,1,1577,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001rede01_01,https://dbnl.org/nieuws/text.php?id=hout001rede01,2002_01   ,poëzie,,1577.0
hout001rede02,Rederijkerskaart 1578,,1578,1ste druk,,,1,1578,hout001,Jan,van,Hout,1542,1609,14 december,12 december,Leiden,Leiden,leide001,,leide001,,0,https://dbnl.org/tekst/hout001rede02_01,https://dbnl.org/nieuws/text.php?id=hout001rede02,2002_01   ,poëzie,,1578.0
hout033fees01,"Feestgroete aan den heere Pieter van Buytene, en jufvrouwe Maria van Spyck",,1748,1ste druk,393213072,denha004koni01,1,1748,hout033,Jacob,,Houtman Bernardszoon,?,?(18de eeuw),,,,,,,,,0,https://dbnl.org/tekst/hout033fees01_01,https://dbnl.org/nieuws/text.php?id=hout033fees01,,poëzie,,1748.0
houw001deng01,Den generalen loop der werelt,,1612,1ste druk,42411674X,amste001univ01,1,1612,houw001,Johan Baptista,,Houwaert,1533,1599,,11 maart,Brussel,Brussel,bruss002,,bruss002,,0,https://dbnl.org/tekst/houw001deng01_01,https://dbnl.org/nieuws/text.php?id=houw001deng01,2019_05   ,poëzie,,1612.0
houw001mile01,Milenus clachte,,1578,1ste druk,421570288,gent_001univ01,1,1578,houw001,Johan Baptista,,Houwaert,1533,1599,,11 maart,Brussel,Brussel,bruss002,,bruss002,,0,https://dbnl.org/tekst/houw001mile01_01,https://dbnl.org/nieuws/text.php?id=houw001mile01,2018_10   ,poëzie,,1578.0
hove004vers01,Verscheidene gedichten. Aan de leden van het nieu opgeregt kunstgenootschap; in 's Gravenhage: voerende tot zinspreuk Ars Superat Fortunam,,1733,1ste druk,394972538,leide001univ01,1,1733,hove004,Jan,van,Hoven,1681,1750,,februari,,,,,,,0,https://dbnl.org/tekst/hove004vers01_01,https://dbnl.org/nieuws/text.php?id=hove004vers01,2009_04   ,poëzie,,1733.0
hube012psal01,"De Psalmen des Propheeten Davids, in't Hebreeuz genaamd het lof-bouk: bij den propheet verdeeld in vijf bouken",,1624,1ste druk,394965051,utrec001univ01,1,1624,hube012,Anthonis,de,Hubert,1583,1644,11 april (gedoopt),na augustus,Zierikzee,Leiden,zieri001,,leide001,,0,https://dbnl.org/tekst/hube012psal01_01,https://dbnl.org/nieuws/text.php?id=hube012psal01,2012_12   ,poëzie,,1624.0
hugo001piad01,Pia desideria,,1624,1ste druk,393477746,denha004koni01,1,1624,hugo001,Herman,,Hugo,1588,1629,9 mei,11 september,Brussel,Rheinberg,bruss002,,,duits01,0,https://dbnl.org/tekst/hugo001piad01_01,https://dbnl.org/nieuws/text.php?id=hugo001piad01,2007_05   ,poëzie,,1624.0
huyg001cluy01,Cluys-werck,,1683,handschrift,,,1,1683,huyg001,Constantijn,,Huygens,1596,1687,4 september,26 maart,Den Haag,Den Haag,denha004,,denha004,,0,https://dbnl.org/tekst/huyg001cluy01_01,,,poëzie,,1683.0
huyg001eufr01,"Eufrasia, Ooghentroost. Aen Parthenine, bejaerde maecht, over de verduysteringh van haer een ooghe",,1647,1ste druk,,,1,1647,huyg001,Constantijn,,Huygens,1596,1687,4 september,26 maart,Den Haag,Den Haag,denha004,,denha004,,0,https://dbnl.org/tekst/huyg001eufr01_01,,,poëzie,,1647.0
huyg001kerk01,"Kerkuraia mastix, satyra. Dat is, 't costelick mal",,1622,1ste druk,,,1,1622,huyg001,Constantijn,,Huygens,1596,1687,4 september,26 maart,Den Haag,Den Haag,denha004,,denha004,,0,https://dbnl.org/tekst/huyg001kerk01_01,,,poëzie,,1622.0
huyg001mome02,Momenta desultoria,,1655,2de druk,424117096,munch001baye01,3,1655,huyg001,Constantijn,,Huygens,1596,1687,4 september,26 maart,Den Haag,Den Haag,denha004,,denha004,,0,https://dbnl.org/tekst/huyg001mome02_01,https://dbnl.org/nieuws/text.php?id=huyg001mome02,2019_02   ,poëzie,,1655.0
huyg002begi01,De beginselen van Gods koninkryk in den mensch,,1689,1ste druk,377465232,denha004koni01,1,1689,huyg002,Pieter,,Huygen,1662,na 1724,,,Amsterdam,,amste001,,,,0,https://dbnl.org/tekst/huyg002begi01_01,https://dbnl.org/nieuws/text.php?id=huyg002begi01,2006_12   ,poëzie,,1689.0
jaco009scha01,Den schat der armen oft een medecijn-boecxken,,1626,1ste druk,410867020,antwe001univ01,1,1626,jaco009,Heyman,,Jacobs,?(16de eeuw),?(17de eeuw),,,,,,,,,0,https://dbnl.org/tekst/jaco009scha01_01,https://dbnl.org/nieuws/text.php?id=jaco009scha01,2017_04   ,poëzie,,1626.0
jans004chri01,Christelijck vermaeck,,1645,1ste druk,393477835,denha004koni01,1,1645,jans004,Anthony,,Jansen,1621,1696,,6 juni,Goes,Bloemendaal,goes_001,,bloem001,,0,https://dbnl.org/tekst/jans004chri01_01,https://dbnl.org/nieuws/text.php?id=jans004chri01,2012_06   ,poëzie,,1645.0
jans004lent01,"De lente in herfst. ter bruilofte van monsr. Jakobus Kops, en juffrouw Elizabet Barnaart",,1687,1ste druk,393213110,denha004koni01,1,1687,jans004,Anthony,,Jansen,1621,1696,,6 juni,Goes,Bloemendaal,goes_001,,bloem001,,0,https://dbnl.org/tekst/jans004lent01_01,https://dbnl.org/nieuws/text.php?id=jans004lent01,,poëzie,,1687.0
jans004verg01,"De vergelyking. ter bruilofte van Isaak Feitama, met Katharina Rooleeuw",,1692,1ste druk,393213129,denha004koni01,1,1692,jans004,Anthony,,Jansen,1621,1696,,6 juni,Goes,Bloemendaal,goes_001,,bloem001,,0,https://dbnl.org/tekst/jans004verg01_01,https://dbnl.org/nieuws/text.php?id=jans004verg01,,poëzie,,1692.0
jans004zede01,Zederymen,,1656,1ste druk,394969863,denha004koni01,1,1656,jans004,Anthony,,Jansen,1621,1696,,6 juni,Goes,Bloemendaal,goes_001,,bloem001,,0,https://dbnl.org/tekst/jans004zede01_01,https://dbnl.org/nieuws/text.php?id=jans004zede01,2012_09   ,poëzie,,1656.0
jans065nieu02,Een nieu devoot geestelijck lietboeck,,1605,?,394974263,gent_001univ01,3,1605,jans065,Nicolaes,,Janssens,?(16de eeuw),?(17de eeuw),,,,,,,,,0,https://dbnl.org/tekst/jans065nieu02_01,https://dbnl.org/nieuws/text.php?id=jans065nieu02,2010_07   ,poëzie,,1605.0
japi001frie02,Friesche rymlerye,,1681,"2de, vermeerderde druk",393486702,denha004koni01,3,1681,japi001,Gysbert,,Japicx,1603,1666,,,Bolsward,Bolsward,bolsw001,,bolsw001,,0,https://dbnl.org/tekst/japi001frie02_01,https://dbnl.org/nieuws/text.php?id=japi001frie02,2012_05   ,poëzie,,1681.0
jas_005lykz01,"Lyk-zang, ter gedagtenisse van den aflyvigen méde-borger Joannes Henricus Matthey",,1796,1ste druk,421509228,bruss002koni01,1,1796,jas_005,,,J.A.S.,?(18de eeuw),,,,,,,,,,0,https://dbnl.org/tekst/jas_005lykz01_01,https://dbnl.org/nieuws/text.php?id=jas_005lykz01,2018_04   ,poëzie,,1796.0
jas_005stra01,Stradavits reyse ter walvis-vangst,,1779,1ste druk,419110798,antwe001muse01,1,1779,jas_005,,,J.A.S.,?(18de eeuw),,,,,,,,,,0,https://dbnl.org/tekst/jas_005stra01_01,https://dbnl.org/nieuws/text.php?id=jas_005stra01,2018_03   ,poëzie,,1779.0
jenn003ghee01,Gheestelycken waeckenden staf der Jodsche Schaep-Herders,,1651,1ste druk,400931346,gent_001univ01,1,1651,jenn003,Philippus,,Jennyn,?,1670,,16 juli,,Brugge,,,brugg001,,0,https://dbnl.org/tekst/jenn003ghee01_01,https://dbnl.org/nieuws/text.php?id=jenn003ghee01,2013_02   ,poëzie,,1651.0
jonc006hede01,Hedensdaegse Venus en Minerva of twist-gesprek tusschen die zelfde,,1641,1ste druk,394960564,leide001inst01,1,1641,jonc006,Daniel,,Joncktys,ca. 1610,1654,,februari,Dordrecht,Rotterdam,dordr001,,rotte002,,0,https://dbnl.org/tekst/jonc006hede01_01,https://dbnl.org/nieuws/text.php?id=jonc006hede01,2011_01   ,poëzie,,1641.0
jonc006rose01,"Roseliins oochies, ontleedt",,1639,1ste druk,39497090X,denha004koni01,1,1639,jonc006,Daniel,,Joncktys,ca. 1610,1654,,februari,Dordrecht,Rotterdam,dordr001,,rotte002,,0,https://dbnl.org/tekst/jonc006rose01_01,https://dbnl.org/nieuws/text.php?id=jonc006rose01,2011_01   ,poëzie,,1639.0
jong086kint01,Kint-baerenden man,,1723,2de druk,,gent_001univ01,3,1723,jong086,Philippus,,Jongheryx,1634,1701,3 februari (gedoopt),,Duinkerke,Koolkerke,duink001,,koolk001,,0,https://dbnl.org/tekst/jong086kint01_01,https://dbnl.org/nieuws/text.php?id=jong086kint01,2012_02   ,poëzie,,1723.0
jung003huwl01,"Huwlykszang voor den eerwaerdigen en geleerden heere, Abraham du Pon, predikant te Vlissingen, en de deugtryke juffrouw', Katharina van der Snippe",,1729,1ste druk,393213161,denha004koni01,1,1729,jung003,Johan Huibert,,Jungius,1692,1743,22 oktober,19 september,Middelbert,Amsterdam,midde015,,amste001,,0,https://dbnl.org/tekst/jung003huwl01_01,https://dbnl.org/nieuws/text.php?id=jung003huwl01,,poëzie,,1729.0
juni002embl03,Emblemata,,1575,?,410867357,denha004koni01,3,1575,juni002,Hadrianus,,Junius,1511,1575,1 juli,16 juni,Hoorn,Middelburg,hoorn003,,midde009,,0,https://dbnl.org/tekst/juni002embl03_01,https://dbnl.org/nieuws/text.php?id=juni002embl03,2017_05   ,poëzie,,1575.0
juni002embl04,Emblemata,,1567,1ste druk,,londe002well01,1,1567,juni002,Hadrianus,,Junius,1511,1575,1 juli,16 juni,Hoorn,Middelburg,hoorn003,,midde009,,0,https://dbnl.org/tekst/juni002embl04_01,https://dbnl.org/nieuws/text.php?id=juni002embl04,2022_02   ,poëzie,,1567.0
kate013vlaa01,Vlaardings vissers lied-boek,,1757,1ste druk,394972740,leide001univ01,1,1757,kate013,Roeland,de,Kater,?(18de eeuw),,,,,,,,,,0,https://dbnl.org/tekst/kate013vlaa01_01,https://dbnl.org/nieuws/text.php?id=kate013vlaa01,2013_02   ,poëzie,,1757.0
kemp021lier01,"Lierzang aen de hoog-ed. gestrenge heeren F.J.J. Eisinga, S.H. Roorda van Eisinga, H. Buma, F.B. Aebinga van Humalda, Regn. Liv. Andringa de Kempenaer, Johannes Wielinga, C.L. van Beyma",,1780,1ste druk,39321317X,denha004koni01,1,1780,kemp021,Frederik Adriaan,van der,Kemp,1752,1829,4 mei,7 september,Kampen,Olden-Barneveld,kampe002,,,veren02,0,https://dbnl.org/tekst/kemp021lier01_01,https://dbnl.org/nieuws/text.php?id=kemp021lier01,2011_09   ,poëzie,,1780.0
kerc001vand01,Het II. Deel vanden speel-hof der liefde Godts,,1666,1ste druk,,gent_001univ01,1,1666,kerc001,Zuster,vanden,Kerchove,?(17de eeuw),?(17de eeuw),,,,,,,,,1,https://dbnl.org/tekst/kerc001vand01_01,https://dbnl.org/nieuws/text.php?id=kerc001vand01,2022_10   ,poëzie,,1666.0
klaa003nage01,"Ter nagedagtenisse van het godzalig afsterven van den veel eerwaarden, groten schriftgeleerden, en hoog geagten vader in Christo, Hero Sibersma",,1728,1ste druk,394976231,denha004koni01,1,1728,klaa003,Christiaan,,Klaarbout,1728,1807,3 juni,6 december,Amsterdam,Rotterdam,amste001,,rotte002,,0,https://dbnl.org/tekst/klaa003nage01_01,https://dbnl.org/nieuws/text.php?id=klaa003nage01,,poëzie,,1728.0
kley001gedi01,Gedichten,,1792,1ste druk,,amste001univ01,1,1792,kley001,Joannes Petrus,,Kleyn,1760,1805,4 juli,21 februari,Hooge Zwaluwe,Arnhem,hooge009,,arnhe001,,0,https://dbnl.org/tekst/kley001gedi01_01,https://dbnl.org/nieuws/text.php?id=kley001gedi01,2024_09   ,poëzie,,1792.0
kley001gedi01,Gedichten,,1792,1ste druk,,amste001univ01,1,1792,kley002,Antoinette,,Kleyn-Ockerse,1762,1828,6 mei (gedoopt),25 december,Vianen,Leiden,viane001,,leide001,,1,https://dbnl.org/tekst/kley001gedi01_01,https://dbnl.org/nieuws/text.php?id=kley001gedi01,2024_09   ,poëzie,,1792.0
koen045brie01,"Brief-memoriael, van het apostolycke comptoor",,1670,1ste druk,,denha004koni01,1,1670,koen045,Jasper,,Koenekenius,1629,1715,,,,,,,,,0,https://dbnl.org/tekst/koen045brie01_01,,,poëzie,,1670.0
koer005stam01,"Het stamboek op de papiere snykunst van Mejuffrouw Joanna Koerten, huisvrouw van den heere Adriaan Blok: bestaande in Latynsche en Nederduitsche gedichten der voornaamste dichters",,1735,1ste druk,40116795X,,1,1735,koer005,Joanna,,Koerten,1650,1715,17 november,28 december,Amsterdam,Amsterdam,amste001,,amste001,,1,https://dbnl.org/tekst/koer005stam01_01,https://dbnl.org/nieuws/text.php?id=koer005stam01,2015_12   ,poëzie,,1735.0
kolm001leve01,"Levenders reden-feest, oft Amsteldams Helicon",,1624,1ste druk,393213315,denha004koni01,1,1624,kolm001,Jan Sijwertsz,,Kolm,1589,1637,,6 juni (begraven),Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/kolm001leve01_01,https://dbnl.org/nieuws/text.php?id=kolm001leve01,2012_04   ,poëzie,,1624.0
